tournament,dates,event,player,seed,state,draw_pos,rank_lo,rank_hi,elim_round
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BD U13,Ray QiuBenjamin Tsai,,ABCABC,7,9,16,Round 1
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BD U13,Mohith Sai K PrathipatiXirui Qiu,,SMASHGBA,9,9,16,Round 1
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BD U13,Luke AiFinley L Lin-Gracey,,ABCABC,12,9,16,Quarter Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BD U13,Junjie LaoDerek Sun,,No ClubWZQ,14,9,16,Quarter Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BS U15,Joey Wang,1,GBA,1,1,1,Winner
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BS U15,Phillip You,3/4,GBA,24,2,2,Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BS U15,Devon Wong,2,HFB,32,3,3,Semi Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BS U15,Eddie Sun,,STAR,12,4,4,Semi Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BS U15,Yinzhou Qin,,GBA,7,5,8,Quarter Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BS U15,Linus Yong,,SCA,15,5,8,Quarter Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BS U15,Zachary Wang,,HANA,18,5,8,Quarter Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BS U15,Ying Jie Wang,,HANA,25,5,8,Quarter Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BS U15,Haoyang Li,,ABC,21,9,16,Round 2
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BS U15,Bliss Liu,,MBBC,3,17,32,Round 2
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BS U15,Aaron Hong,,HANA,5,17,32,Round 2
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BS U15,Darren Hoesan,,USAB,8,17,32,Round 1
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BS U15,Andy Korlann,3/4,HFB,9,17,32,Round 2
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BS U15,Jacob P Mangunsong,,GBA,11,17,32,Round 1
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BS U15,Patrick Houwang,,GBA,13,17,32,Round 2
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BS U15,Jerry Zhengnan Mai,,ABC,16,17,32,Round 1
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BS U15,Evan Lu,,GBA,17,17,32,Round 1
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BS U15,Anton Daklun Wong,,QUEST,20,17,32,Round 2
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BS U15,Keaton Wu,,USAB,22,17,32,Round 1
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BS U15,Jayden Tao,,ABC,26,17,32,Round 1
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BS U15,Kayden Zhu,,GBA,28,17,32,Round 2
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BS U15,Elisha Gian Chang,,GBA,30,17,32,Round 2
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,GS U15,Daisy Xu,1,MBBC,1,1,1,Winner
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,GS U15,Molly Chen,,GBA,13,2,2,Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,GS U15,Tracy Yu,,GBA,5,3,3,Semi Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,GS U15,Jocelyn Chiang,,HANA,10,4,4,Semi Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,GS U15,Ellis Ho,,STAR,4,5,8,Quarter Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,GS U15,Victoria Qiaoqiao Zhu,,Independent,7,5,8,Quarter Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,GS U15,Ellyn Park,,USAB,11,5,8,Quarter Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,GS U15,Yalun Qiu,,GBA,3,9,16,Round 1
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,GS U15,Hailey Yeseul Kim,,HANA,8,9,16,Round 1
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,GS U15,Clovee Chen,,GBA,9,9,16,Round 1
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,GS U15,Angelia Chen,,STAR,12,9,16,Round 1
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,GS U15,Claire Hong,,HANA,14,9,16,Round 1
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,GS U15,Yuyang Wang,2,GBA,16,9,16,Quarter Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,XD U15,Devon WongTracy Yu,,HFBGBA,10,1,1,Winner
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,XD U15,Joey Wang [1]Daisy Xu,,GBAMBBC,1,2,2,Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,XD U15,Andy Korlann [2]Jocelyn Chiang,,HFBHANA,16,3,3,Semi Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,XD U15,Eddie SunEllis Ho,,STARSTAR,8,4,4,Semi Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,XD U15,Yinzhou QinMolly Chen,,GBAGBA,3,5,8,Quarter Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,XD U15,Jerry Zhengnan MaiYalun Qiu,,ABCGBA,6,5,8,Quarter Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,XD U15,Patrick HouwangVictoria Qiaoqiao Zhu,,GBAIndependent,11,5,8,Quarter Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,XD U15,Vihaan TungalaYuyang Wang,,HANAGBA,14,5,8,Quarter Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,XD U15,Arthur WeiClaire Hong,,USABHANA,4,9,16,Round 1
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,XD U15,Keaton WuAngelia Chen,,USABSTAR,5,9,16,Round 1
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,XD U15,Haoyang LiChloe Chen,,ABCUSAB,7,9,16,Round 1
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,XD U15,Jayden TaoEllyn Park,,ABCUSAB,9,9,16,Round 1
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,XD U15,Aaron HongHailey Yeseul Kim,,HANAHANA,12,9,16,Round 1
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,XD U15,Elisha Gian ChangClovee Chen,,GBAGBA,13,9,16,Round 1
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,XD U15,Bliss LiuAlyssa Lee,,MBBCGBA,15,9,16,Round 1
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BD U15,Eddie Sun [2]Joey Wang,,STARGBA,8,1,1,Winner
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BD U15,Andy Korlann [1]Zachary Wang,,HFBHANA,1,2,2,Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BD U15,Ryan LiEvan Lu,,GBAGBA,6,3,3,Semi Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BD U15,Haoyang LiJerry Zhengnan Mai,,ABCABC,3,4,4,Semi Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BD U15,Jacob P MangunsongKayden Zhu,,GBAGBA,2,5,8,Quarter Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BD U15,Aaron HongArthur Wei,,HANAUSAB,4,5,8,Quarter Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BD U15,Jayden TaoYing Jie Wang,,ABCHANA,5,5,8,Quarter Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BD U15,Elisha Gian ChangBliss Liu,,GBAMBBC,7,5,8,Quarter Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,GD U15,Molly Chen [1]Yuyang Wang,,GBAGBA,1,1,1,Winner
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,GD U15,Jocelyn Chiang [2]Tracy Yu,,HANAGBA,4,2,2,Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,GD U15,Clovee ChenAlyssa Lee,,GBAGBA,2,3,3,Semi Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,GD U15,Claire HongHailey Yeseul Kim,,HANAHANA,3,4,4,Semi Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BS U17,Gavin Le,3/4,SCA,24,1,1,Winner
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BS U17,Ethan Wu,1,ABC,1,2,2,Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BS U17,Yian Yang,2,GBA,32,3,3,Semi Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BS U17,Aaron Lin,3/4,HFB,9,4,4,Semi Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BS U17,Luka Wong,,MBBC,7,5,8,Quarter Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BS U17,Jason Jung,,HANA,15,5,8,Quarter Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BS U17,Qingyuan Song,,No Club,20,5,8,Quarter Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BS U17,Kyle Sun,,Self,28,5,8,Quarter Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BS U17,Tsz Wai Lam,,STAR,17,9,16,Round 2
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BS U17,Andrew Steven Zhang,,HANA,3,17,32,Round 2
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BS U17,Weirui Yu,,GBA,5,17,32,Round 2
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BS U17,Kaarthi Saravanan,,GBA,11,17,32,Round 2
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BS U17,Chongxiao Zhou,,USAB,13,17,32,Round 2
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BS U17,Vihaan Tungala,,HANA,18,17,32,Round 1
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BS U17,Leo Liu,,GBA,22,17,32,Round 2
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BS U17,Maximus Nguyen,,GBA,26,17,32,Round 2
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BS U17,Dylan Ji Daniels,,MBBC,30,17,32,Round 2
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,GS U17,Angela Wang,1,HANA,1,1,1,Winner
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,GS U17,Shivani Ramakrishnan,,HANA,6,2,2,Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,GS U17,Katherine F Xu,,GBA,3,3,3,Semi Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,GS U17,Felicia Ho,2,GBA,8,4,4,Semi Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,GS U17,Jasmine Fu,,ABC,2,5,8,Quarter Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,GS U17,Ivy Zhu,,MBBC,4,5,8,Quarter Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,GS U17,Yingxin (Lisa) Qiu,,ABC,5,5,8,Quarter Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,GS U17,Ludan Zhang,,WZQ,7,5,8,Quarter Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,XD U17,Ethan Wu [2]Angela Wang,,ABCHANA,8,1,1,Winner
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,XD U17,Gavin Le [1]Maggie Zang,,SCAGBA,1,2,2,Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,XD U17,Maximus NguyenFelicia Ho,,GBAGBA,4,3,3,Semi Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,XD U17,Aaron LinShivani Ramakrishnan,,HFBHANA,5,4,4,Semi Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,XD U17,Kaarthi SaravananAllyson Lee,,GBAGBA,2,5,8,Quarter Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,XD U17,William ShangIvy Zhu,,WZQMBBC,3,5,8,Quarter Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,XD U17,Kevin ZhangLudan Zhang,,WZQWZQ,6,5,8,Quarter Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,XD U17,Yian YangKatherine F Xu,,GBAGBA,7,5,8,Quarter Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BD U17,Maximus Nguyen [1]Ethan Wu,,GBAABC,1,1,1,Winner
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BD U17,Aaron LinLinus Yong,,HFBSCA,12,2,2,Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BD U17,Jason JungAtticus Yong,,HANASCA,7,3,3,Semi Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BD U17,Devon Wong [2]Dylan Yang,,HFBNo Club,16,4,4,Semi Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BD U17,Tsz Wai LamWeirui Yu,,STARGBA,10,5,8,Quarter Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BD U17,William ShangKevin Zhang,,WZQWZQ,3,9,16,Quarter Finals
2025 SGVBC SoCal CRC,2025-12-06/2025-12-07,BD U17,Yian YangPhillip You,,GBAGBA,5,9,16,Quarter Finals
