tournament,dates,event,player,seed,state,draw_pos,rank_lo,rank_hi,elim_round
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BS U13,Siddhanth Selvanathan,,VA,29,65,128,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BS U13,Atulith Konapala,,MA,32,65,128,Round 1
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BS U13,Vihaan Reddy Cherlakola,,NJ,35,65,128,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BS U13,Zhuo Xu Zhou,,NY,37,65,128,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BS U13,Haotian Deng,,MA,43,65,128,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BS U13,Gagan Polineni,,MA,45,65,128,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BS U13,Jack Richards,,IL,48,65,128,Round 1
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BS U13,Nathan Lee,,TX,51,65,128,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BS U13,Joey Liu,,CA,53,65,128,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BS U13,Adhip Sundar,,GA,59,65,128,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BS U13,Shreyan Reddy Bypureddy,,NJ,64,65,128,Round 1
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BS U13,Kyler Trice,,TX,66,65,128,Round 1
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BS U13,Evan Huang,,NY,68,65,128,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BS U13,Prathik Nemani,9/16,CA,72,65,128,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BS U13,Austin Win,,Ny,76,65,128,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BS U13,Dhev Sudheer,,TX,78,65,128,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BS U13,Jonathan Cai,,NY,82,65,128,Round 1
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BS U13,Yeewei Yap,,TX,84,65,128,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BS U13,Derrick Cheung,,NY,86,65,128,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BS U13,Shanyu Tanneeru,,VA,90,65,128,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BS U13,Leon Luo,,NJ,94,65,128,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BS U13,Aiden Lan,,NY,98,65,128,Round 1
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BS U13,Aarush Mali,,MA,100,65,128,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BS U13,Michael Moi,,NY,102,65,128,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BS U13,Justin Zhao,,VA,106,65,128,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BS U13,Tharun Katharnath,,GA,110,65,128,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BS U13,Yuming Jack Peng,,NY,116,65,128,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BS U13,Wayne Chien,,NY,118,65,128,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BS U13,Varun Ashok,,MA,124,65,128,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BS U13,Yuancheng Li,,NC,126,65,128,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GS U13,Adriel Ammy Chandran,3/4,NJ,48,1,1,Winner
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GS U13,Janice Chen,1,CA,1,2,2,Finals
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GS U13,Diksha Chandrasekaran,,TX,28,3,3,Semi Finals
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GS U13,Jessica Zhang,,MA,62,4,4,Semi Finals
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GS U13,Rachel Yao,,NJ,16,5,8,Quarter Finals
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GS U13,Stephanie Jiayi Song,3/4,WA,17,5,8,Quarter Finals
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GS U13,Zi Yang,5/8,NJ,40,5,8,Quarter Finals
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GS U13,Sitar Nainish Sanghani,5/8,PA,56,5,8,Quarter Finals
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GS U13,Jade Hu,,TX,7,9,16,Round 3
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GS U13,Keira Winarto,5/8,NC,9,9,16,Round 3
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GS U13,Allison Y Zhao,,IL,21,9,16,Round 3
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GS U13,Haziqa H Mathani,,TX,32,9,16,Round 3
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GS U13,Shraddha Prakash,,TX,33,9,16,Round 3
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GS U13,Gabby XZ Xiang,,NC,41,9,16,Round 3
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GS U13,Aditee Kulkarni,,TX,50,9,16,Round 3
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GS U13,Sahasra Reddy,,CA,57,9,16,Round 3
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GS U13,Irene Yan,,TX,4,17,32,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GS U13,Felicia Ho,,CA,12,17,32,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GS U13,Ava Ilena Raju Cimala,,TX,20,17,32,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GS U13,Mithra Senthil Raja,,TX,24,17,32,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GS U13,Sophia Li,,CA,38,17,32,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GS U13,Katherine F Xu,,CA,46,17,32,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GS U13,Erica Chen Lin,,IL,54,17,32,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GS U13,Jasmine Cheung,,NY,3,33,64,Round 1
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GS U13,Nila Ramesh,,VA,5,33,64,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GS U13,Amy Gao,,TX,8,33,64,Round 1
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GS U13,Shreya S Kirikera,,MA,11,33,64,Round 1
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GS U13,Ruohan Joy Du,,VA,13,33,64,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GS U13,Sriaa Senthilkumar,,VA,15,33,64,Round 1
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GS U13,Srinika Lingidi,,NC,19,33,64,Round 1
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GS U13,Merrisa Wang,,PA,23,33,64,Round 1
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GS U13,Dhvani Shankar,5/8,GA,25,33,64,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GS U13,Venkata Sahasra Kondaveeti,,VA,27,33,64,Round 1
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GS U13,Erela Liu,,NC,29,33,64,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GS U13,Olivia Ye,,MN,31,33,64,Round 1
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GS U13,Niyati Tamerissi,,VA,34,33,64,Round 1
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GS U13,Shloka Edunuri,,VA,36,33,64,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GS U13,Tanvi Jandhyala,,TX,37,33,64,Round 1
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GS U13,Elena Zhang,,IL,42,33,64,Round 1
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GS U13,Ananya Mishra,,GA,44,33,64,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GS U13,Tanvi Sree Gaddam,,TX,45,33,64,Round 1
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GS U13,Olivia Liu,,NY,49,33,64,Round 1
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GS U13,Melanie Wang,,PA,52,33,64,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GS U13,Meghana Pandiri,,GA,53,33,64,Round 1
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GS U13,Deeya Shenoy,,VA,58,33,64,Round 1
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GS U13,Mrugakshi Kulkarni,,TX,60,33,64,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GS U13,Isha Haldankar,,TX,61,33,64,Round 1
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GS U13,Lilian Feng,2,NJ,64,33,64,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,XD U13,Carsten Lam [2]Zi Yang,,CANJ,64,1,1,Winner
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,XD U13,Srineet Atluri [1]Stephanie Jiayi Song,,NCWA,1,2,2,Finals
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,XD U13,Leon Luo [5/8]Adriel Ammy Chandran,,NJNJ,25,3,3,Semi Finals
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,XD U13,Mikael Chang [5/8]Janice Chen,,CACA,40,4,4,Semi Finals
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,XD U13,Yifei Zhang [5/8]Diksha Chandrasekaran,,TXTX,9,5,8,Quarter Finals
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,XD U13,Aditya NamboodiripadSitar Nainish Sanghani,,VAPA,23,5,8,Quarter Finals
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,XD U13,Zisheng (GaoGao) FanKatherine F Xu,,MACA,44,5,8,Quarter Finals
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,XD U13,Jonathan Wu [5/8]Emily Min Tang,,NJVA,56,5,8,Quarter Finals
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,XD U13,Aarav GuptaGabby XZ Xiang,,NCNC,7,9,16,Round 3
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,XD U13,Samiksh TalapallyShraddha Prakash,,TXTX,15,9,16,Round 3
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,XD U13,Ethan Qiu [3/4]Lilian Feng,,NJNJ,17,9,16,Round 3
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,XD U13,Luke HanFelicia Ho,,ILCA,29,9,16,Round 3
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,XD U13,Anthony Cheng XuJade Hu,,TXTX,33,9,16,Round 3
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,XD U13,Varish Karri [3/4]Keira Winarto,,TXNC,48,9,16,Round 3
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,XD U13,Prathik NemaniSophia Li,,CACA,50,9,16,Round 3
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,XD U13,Michael LiuSahasra Reddy,,MACA,58,9,16,Round 3
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,XD U13,Kayden HossainHaziqa H Mathani,,CATX,32,17,32,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,XD U13,Wayne ChienErica Chen Lin,,NYIL,37,17,32,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,XD U13,Steven LeiElena Zhang,,ILIL,41,17,32,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,XD U13,Matthew LuoErela Liu,,NYNC,3,33,64,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,XD U13,Aarush MaliShreya S Kirikera,,MAMA,5,33,64,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,XD U13,Xi CaoRuohan Joy Du,,MDVA,8,33,64,Round 1
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,XD U13,Tao PengTanvi Sree Gaddam,,CATX,11,33,64,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,XD U13,Jack RichardsOlivia Ye,,ILMN,13,33,64,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,XD U13,Jason GuDeeya Shenoy,,NYVA,16,33,64,Round 1
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,XD U13,Anish Sai GunupudiJessica Zhang,,NCMA,19,33,64,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,XD U13,Vaibhav Reddy KommareddyAditee Kulkarni,,TXTX,21,33,64,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,XD U13,Siddhanth SelvanathanNiyati Tamerissi,,VAVA,24,33,64,Round 1
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,XD U13,Pranav GyajangiAllison Y Zhao,,ILIL,27,33,64,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,XD U13,Justin DongMrugakshi Kulkarni,,NJTX,31,33,64,Round 1
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,XD U13,Adhip SundarMeghana Pandiri,,GAGA,34,33,64,Round 1
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,XD U13,Yeewei YapAmy Gao,,TXTX,36,33,64,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,XD U13,Thomas CuiSriaa Senthilkumar,,MAVA,38,33,64,Round 1
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,XD U13,Austin WinOlivia Liu,,NyNY,42,33,64,Round 1
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,XD U13,Dhev SudheerTanvi Jandhyala,,TXTX,46,33,64,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,XD U13,Aakash UnnikrishnanAva Ilena Raju Cimala,,TXTX,49,33,64,Round 1
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,XD U13,Joey LiuIrene Yan,,CATX,52,33,64,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,XD U13,Henry TanRachel Yao,,NJNJ,54,33,64,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,XD U13,Shreyan Reddy BypureddyIsha Haldankar,,NJTX,57,33,64,Round 1
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,XD U13,Nathan LeeAnanya Mishra,,TXGA,60,33,64,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,XD U13,Ayaaz Muhammed BaigMithra Senthil Raja,,TXTX,62,33,64,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BD U13,Luke Han [2]Jonathan Wu,,ILNJ,64,1,1,Winner
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BD U13,Srineet Atluri [1]Mikael Chang,,NCCA,1,2,2,Finals
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BD U13,Anthony Cheng Xu [3/4]Yifei Zhang,,TXTX,17,3,3,Semi Finals
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BD U13,Aditya Namboodiripad [3/4]Sai Ratan Shankar,,VAGA,48,4,4,Semi Finals
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BD U13,Zisheng (GaoGao) Fan [5/8]Michael Liu,,MAMA,9,5,8,Quarter Finals
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BD U13,Ayaaz Muhammed BaigNathan Lee,,TXTX,27,5,8,Quarter Finals
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BD U13,Yuancheng LiJacob Xiaochao Ma,,NCIL,34,5,8,Quarter Finals
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BD U13,Varish Karri [5/8]Prathik Nemani,,TXCA,56,5,8,Quarter Finals
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BD U13,Justin DongKyler Trice,,NJTX,5,9,16,Round 3
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BD U13,Anish Sai GunupudiKayden Hossain,,NCCA,15,9,16,Round 3
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BD U13,Aarav GuptaPranav Gyajangi,,NCIL,31,9,16,Round 3
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BD U13,Taneesh Musunuru [5/8]Samiksh Talapally,,GATX,40,9,16,Round 3
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BD U13,Tanay KankanalaSteven Lei,,NCIL,44,9,16,Round 3
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BD U13,Joey LiuTao Peng,,CACA,50,9,16,Round 3
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BD U13,Kerrick Linn HuJack Richards,,ILIL,58,9,16,Round 3
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BD U13,Vaibhav Reddy KommareddyBhavesh SAI VARMA Tammu,,TXTX,3,33,64,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BD U13,Nicolas DolarYuming Jack Peng,,NYNY,7,33,64,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BD U13,Xi CaoJason Gu,,MDNY,11,33,64,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BD U13,Varun AshokAarush Mali,,MAMA,13,33,64,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BD U13,Yenting Wyatt ChenLucas Liu,,MAMA,19,33,64,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BD U13,Evan HuangAustin Win,,NYNy,23,33,64,Round 3
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BD U13,Leon Luo [5/8]Ethan Qiu,,NJNJ,25,33,64,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BD U13,Jonathan CaiWayne Chien,,NYNY,29,33,64,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BD U13,Dhev SudheerVarad V Vaishnav,,TXTX,32,33,64,Round 1
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BD U13,Siddhanth SelvanathanJustin Zhao,,VAVA,33,33,64,Round 1
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BD U13,Ishaan GoudRyan Shih,,NJMA,36,33,64,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BD U13,Haotian DengTharun Katharnath,,MAGA,38,33,64,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BD U13,Gagan PolineniOri Proschitsky,,MAMA,42,33,64,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BD U13,Derrick CheungZhuo Xu Zhou,,NYNY,46,33,64,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BD U13,Shreyan Reddy BypureddyVihaan Reddy Cherlakola,,NJNJ,52,33,64,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BD U13,Vihaan DarbhaAdhip Sundar,,NCGA,54,33,64,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BD U13,Aakash UnnikrishnanYeewei Yap,,TXTX,60,33,64,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BD U13,Thomas CuiHenry Tan,,MANJ,62,33,64,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GD U13,Janice Chen [1]Stephanie Jiayi Song,,CAWA,1,1,1,Winner
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GD U13,Sophia Li [2]Sahasra Reddy,,CACA,32,2,2,Finals
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GD U13,Zi Yang [3/4]Jessica Zhang,,NJMA,9,3,3,Semi Finals
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GD U13,Adriel Ammy ChandranRachel Yao,,NJNJ,22,4,4,Semi Finals
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GD U13,Diksha ChandrasekaranJade Hu,,TXTX,8,5,8,Quarter Finals
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GD U13,Erica Chen LinAllison Y Zhao,,ILIL,16,5,8,Quarter Finals
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GD U13,Aditee KulkarniMrugakshi Kulkarni,,TXTX,20,5,8,Quarter Finals
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GD U13,Ruohan Joy DuShloka Edunuri,,VAVA,25,5,8,Quarter Finals
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GD U13,Felicia HoKatherine F Xu,,CACA,12,9,16,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GD U13,Nila RameshSriaa Senthilkumar,,VAVA,18,9,16,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GD U13,Shreya S KirikeraSrinika Lingidi,,MANC,3,17,32,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GD U13,Olivia YeElena Zhang,,MNIL,5,17,32,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GD U13,Haziqa H MathaniSitar Nainish Sanghani,,TXPA,7,17,32,Round 1
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GD U13,Tanvi JandhyalaIrene Yan,,TXTX,11,17,32,Round 1
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GD U13,Deeya ShenoyNiyati Tamerissi,,VAVA,13,17,32,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GD U13,Jasmine CheungOlivia Liu,,NYNY,15,17,32,Round 1
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GD U13,Amy GaoIsha Haldankar,,TXTX,17,17,32,Round 1
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GD U13,Melanie WangMerrisa Wang,,PAPA,21,17,32,Round 1
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GD U13,Lilian Feng [3/4]Keira Winarto,,NJNC,24,17,32,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GD U13,Ava Ilena Raju CimalaTanvi Sree Gaddam,,TXTX,26,17,32,Round 1
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GD U13,Erela LiuGabby XZ Xiang,,NCNC,28,17,32,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,GD U13,Ananya MishraMithra Senthil Raja,,GATX,30,17,32,Round 2
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BS U15,Uddhav Kasarabada,,CA,59,1,1,Winner
2023 NE ORC (U13/U15),2023-10-07/2023-10-09,BS U15,Leheng Xu,2,CA,128,2,2,Finals
