tournament,dates,event,player,seed,state,draw_pos,rank_lo,rank_hi,elim_round
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,GD U11 - Position 5-8,Norah GeorgeAlice Meng,,ILCA,2,3,3,Semi Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U13,Shriyans Bhagavatula,1,CA,1,1,1,Winner
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U13,Rylan Tan,3/4,CA,48,2,2,Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U13,Abhi Mandanapu,WC,CA,57,3,3,Semi Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U13,Max Zhang,3/4,CA,17,4,4,Semi Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U13,Justin Xia,5/8,IL,9,5,5,C:Winner
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U13,Vivek Rai,5/8,CA,40,6,6,C:Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U13,Ish Modi,,TX,3,7,8,C:Semi Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U13,Adhyaan Balaji,,TX,37,7,8,C:Semi Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U13,Akshay Jalwadi,5/8,TX,25,9,12,C:Quarter Finals (W/O)
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U13,Mihir Thaha,WC,CA,52,9,12,C:Quarter Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U13,Aarya Vijay,,TX,61,9,12,C:Quarter Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U13,Akshaj Donthi,2,VA,64,9,12,C:Quarter Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U13,Aagnaey Gulla Pulijal,WC,CA,23,13,16,C:Round 5
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U13,Prabhat Mandava,,IL,41,13,16,C:Round 5
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U13,Arush Shyam Chitgopkar,WC,CA,42,13,16,C:Round 5
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U13,Prajwal Avadhani,,CA,44,13,16,C:Round 5
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U13,Krish Raja,WC,CA,8,17,24,C:Round 4
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U13,Kelvin Zhang,,WA,13,17,24,C:Round 4
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U13,Benson Liang,,MI,15,17,24,C:Round 4
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U13,Vincent Chen,WC,IL,16,17,24,C:Round 4
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U13,Andy Xu Zhang,WC,CA,31,17,24,C:Round 4
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U13,Uddhav Kasarabada,WC,CA,33,17,24,C:Round 4
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U13,Nithesh Haribabu,,NC,34,17,24,C:Round 4
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U13,Eshan Neog,,NC,54,17,24,C:Round 4
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U13,Aryan Mohan,,CA,5,25,32,C:Round 3
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U13,Anson Chen,,CA,20,25,32,C:Round 3
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U13,Allen Wu,,NJ,27,25,32,C:Round 3
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U13,Rithik Rasamsetti,,NC,36,25,32,C:Round 3
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U13,Allen w Yang,,CA,46,25,32,C:Round 3
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U13,Manas Chintala,,CA,53,25,32,C:Round 3
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U13,Hao Lin,5/8,CA,56,25,32,C:Round 3
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U13,Eli Cui,,IL,60,25,32,C:Round 3
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U13,Anish Sai Gunupudi,,NC,4,33,48,C:Round 2
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U13,Vedanth Gundarapu,,NC,7,33,48,C:Round 2
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U13,Alex Wen,,CA,11,33,48,C:Round 2
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U13,Alexander Gu,,NJ,12,33,48,C:Round 2
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U13,Aarav Bhandary,,TX,19,33,48,C:Round 2
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U13,Noah Chien,,MD,21,33,48,C:Round 2
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U13,Clay Yang,,CA,24,33,48,C:Round 2
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U13,Eshwar Pasupathy,,NC,28,33,48,C:Round 2
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U13,Varin Karri,,TX,29,33,48,C:Round 2
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U13,Anthony Cheng Xu,,TX,32,33,48,C:Round 2
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U13,Anirud Veldanda,,TX,38,33,48,C:Round 2
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U13,Jason Yang,,CA,45,33,48,C:Round 2
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U13,Brendan E Chen,,IL,49,33,48,C:Round 2
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U13,Justin Liaw,,CA,50,33,48,C:Round 2
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U13,Anish Bhandary,,TX,58,33,48,C:Round 2
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U13,Tejo Ram Mukkamala,,NC,62,33,48,C:Round 2
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U13,Pradyun Gowda,,CA,35,49,64,C:Round 1
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,GS U13,Micah Cruz,1,NY,1,1,1,Winner
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,GS U13,Brianna Lee,3/4,CA,24,2,2,Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,GS U13,Cassidy Yeh,WC,CA,26,3,3,Semi Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,GS U13,Sophia Jia,,CA,13,4,4,Semi Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,GS U13,Sydney Li,WC,NJ,17,5,5,C:Winner
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,GS U13,Annie Meng,,CA,8,6,6,C:Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,GS U13,Angelina Chun,3/4,CA,9,7,8,C:Semi Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,GS U13,Xinyan Zeng,2,CA,32,7,8,C:Semi Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,GS U13,Chloe A Kai,WC,CA,5,9,12,C:Quarter Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,GS U13,Sasha Suman,,VA,6,9,12,C:Quarter Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,GS U13,Kriti Vasireddy,,CA,10,9,12,C:Quarter Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,GS U13,Yalan Zhu,,CA,12,9,12,C:Quarter Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,GS U13,Sai Sahasra Gajula,,CA,4,13,16,C:Round 3
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,GS U13,Lydia Chao,,MD,15,13,16,C:Round 3
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,GS U13,Luna Han,,IL,19,13,16,C:Round 3
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,GS U13,Diyaa Sarath,,GA,29,13,16,C:Round 3
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,GS U13,Vivian Jiayue Song,,WA,3,17,24,C:Round 2
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,GS U13,Meghana Nishant,,CA,16,17,24,C:Round 2
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,GS U13,Radhika Birur,,TX,18,17,24,C:Round 2
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,GS U13,Nishitha Reddy,,IL,21,17,24,C:Round 2
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,GS U13,Hasini Gajjala,,TX,23,17,24,C:Round 2
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,GS U13,Jennifer Bangcaya,,CA,27,17,24,C:Round 2
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,GS U13,Savannah H Kam,,TX,28,17,24,C:Round 2
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,GS U13,Aadya Pitani,,VA,30,17,24,C:Round 2
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,GS U13,Joanne Li,,NC,7,25,32,C:Round 1
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,GS U13,Camellia Wang,,CA,11,25,32,C:Round 1
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,GS U13,Sophia Lin,WC,IL,14,25,32,C:Round 1
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,GS U13,Nidhi Sujin,,CA,20,25,32,C:Round 1
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,GS U13,Ritika Balwalli,,FL,22,25,32,C:Round 1
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,GS U13,Renee R.Y. Leung,,CA,25,25,32,C:Round 1
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,GS U13,Aditi Gummadi,,IL,31,25,32,C:Round 1
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,XD U13,Rylan Tan [1]Micah Cruz,,CANY,1,1,1,Winner
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,XD U13,Shriyans Bhagavatula [2]Xinyan Zeng,,CACA,32,2,2,Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,XD U13,Akshaj Donthi [3/4]Sydney Li,,VANJ,24,3,3,Semi Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,XD U13,Max Zhang [3/4]Brianna Lee,,CACA,9,4,4,Semi Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,XD U13,Arush Shyam ChitgopkarSai Sahasra Gajula,,CACA,12,5,5,C:Winner
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,XD U13,Mihir Thaha [WC]Meghana Nishant,,CACA,16,6,6,C:Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,XD U13,Prabhat MandavaAditi Gummadi,,ILIL,11,7,8,C:Semi Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,XD U13,Uddhav KasarabadaSasha Suman,,CAVA,30,7,8,C:Semi Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,XD U13,Hao Lin [WC]Chloe A Kai,,CACA,7,9,12,C:Quarter Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,XD U13,Adhyaan BalajiRadhika Birur,,TXTX,8,9,12,C:Quarter Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,XD U13,Kelvin Zhang [WC]Annie Meng,,WACA,17,9,12,C:Quarter Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,XD U13,Justin Xia [WC]Luna Han,,ILIL,28,9,12,C:Quarter Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,XD U13,Andy Xu ZhangSophia Jia,,CACA,18,13,16,C:Round 3
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,XD U13,Manas ChintalaAngelina Chun,,CACA,19,13,16,C:Round 3
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,XD U13,Anson ChenYalan Zhu,,CACA,26,13,16,C:Round 3
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,XD U13,Aagnaey Gulla PulijalKriti Vasireddy,,CACA,29,13,16,C:Round 3
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,XD U13,Allen WuNidhi Sujin,,NJCA,3,17,24,C:Round 2
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,XD U13,Anirud VeldandaSavannah H Kam,,TXTX,4,17,24,C:Round 2
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,XD U13,Jason YangVivian Jiayue Song,,CAWA,5,17,24,C:Round 2
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,XD U13,Eli CuiNishitha Reddy,,ILIL,13,17,24,C:Round 2
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,XD U13,Brendan E ChenSophia Lin,,ILIL,15,17,24,C:Round 2
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,XD U13,Akshay JalwadiHasini Gajjala,,TXTX,21,17,24,C:Round 2
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,XD U13,Justin LiawLydia Chao,,CAMD,22,17,24,C:Round 2
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,XD U13,Krish RajaJennifer Bangcaya,,CACA,25,17,24,C:Round 2
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,XD U13,Alex WenCamellia Wang,,CACA,20,25,32,C:Round 1
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BD U13,Akshaj Donthi [2]Rylan Tan,,VACA,32,1,1,Winner
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BD U13,Shriyans Bhagavatula [1]Max Zhang,,CACA,1,2,2,Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BD U13,Adhyaan Balaji [WC]Akshay Jalwadi,,TXTX,15,3,3,Semi Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BD U13,Abhi Mandanapu [WC]Vivek Rai,,CACA,18,4,4,Semi Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BD U13,Arush Shyam Chitgopkar [WC]Uddhav Kasarabada,,CACA,7,5,5,C:Winner
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BD U13,Pradyun Gowda [3/4]Mihir Thaha,,CACA,24,6,6,C:Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BD U13,Prabhat Mandava [WC]Justin Xia,,ILIL,26,7,8,C:Semi Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BD U13,Ish ModiAagnaey Gulla Pulijal,,TXCA,30,7,8,C:Semi Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BD U13,Tejo Ram MukkamalaEshan Neog,,NCNC,5,9,12,C:Quarter Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BD U13,Andy Xu Zhang [3/4]Kelvin Zhang,,CAWA,9,9,12,C:Quarter Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BD U13,Vincent ChenEli Cui,,ILIL,17,9,12,C:Quarter Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BD U13,Prajwal AvadhaniManas Chintala,,CACA,20,9,12,C:Quarter Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BD U13,Noah ChienAlexander Gu,,MDNJ,3,13,16,C:Round 3
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BD U13,Varin KarriAarya Vijay,,TXTX,8,13,16,C:Round 3
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BD U13,Vedanth GundarapuBenson Liang,,NCMI,11,13,16,C:Round 3
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BD U13,Krish RajaAllen w Yang,,CACA,22,13,16,C:Round 3
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BD U13,Anirud VeldandaJason Yang,,TXCA,13,17,24,C:Round 2
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BD U13,Justin LiawClay Yang,,CACA,16,17,24,C:Round 2
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BD U13,Aarav BhandaryAnish Bhandary,,TXTX,21,17,24,C:Round 2
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BD U13,Anson ChenAllen Wu,,CANJ,25,17,24,C:Round 2
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BD U13,Brendan E ChenAlex Wen,,ILCA,28,17,24,C:Round 2
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,GD U13,Sydney Li [1]Xinyan Zeng,,NJCA,1,1,1,Winner
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,GD U13,Micah Cruz [2]Cassidy Yeh,,NYCA,16,2,2,Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,GD U13,Lydia ChaoSasha Suman,,MDVA,12,3,3,Semi Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,GD U13,Angelina ChunSophia Jia,,CACA,7,4,4,Semi Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,GD U13,Chloe A KaiMeghana Nishant,,CACA,3,5,5,C:Winner
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,GD U13,Radhika BirurHasini Gajjala,,TXTX,4,6,6,C:Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,GD U13,Sai Sahasra Gajula [WC]Kriti Vasireddy,,CACA,5,7,8,C:Semi Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,GD U13,Luna HanAnnie Meng,,ILCA,8,7,8,C:Semi Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,GD U13,Aditi Gummadi [WC]Diyaa Sarath,,ILGA,9,9,12,C:Quarter Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,GD U13,Savannah H KamNidhi Sujin,,TXCA,11,9,12,C:Quarter Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,GD U13,Jennifer BangcayaYalan Zhu,,CACA,13,9,12,C:Quarter Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,GD U13,Celine AoCindy Zhou,,WAWA,14,9,12,C:Quarter Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,GD U13,Vivian Jiayue SongCamellia Wang,,WACA,10,13,16,C:Round 1
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U15,Linden Wang,1,CA,1,1,1,Winner
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U15,Garret Tan,5/8,CA,56,2,2,Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U15,Calvin Zhou,WC,CA,36,3,3,Semi Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U15,Arav Siddharth Mestry,,CA,20,4,4,Semi Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U15,William Kaiming Ye,2,CA,64,5,5,C:Winner
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U15,Kevin Zhou,3/4,CA,17,6,6,C:Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U15,Wufan Zhang,,TX,14,7,8,C:Semi Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U15,Kameran Hossain,,CA,45,7,8,C:Semi Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U15,David Zuo,WC,WA,16,9,12,C:Quarter Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U15,Alex He,WC,TX,24,9,12,C:Quarter Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U15,Ben Tirtohadi,5/8,CA,25,9,12,C:Quarter Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U15,Srijan Challapalli,3/4,VA,48,9,12,C:Quarter Finals
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U15,Layton Wen,,CA,27,13,16,C:Round 5
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U15,Atharva Gulla Pulijal,WC,CA,30,13,16,C:Round 5
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U15,Tian Qi Alan Zhang,,CA,32,13,16,C:Round 5
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U15,Ronith A Manikonda,5/8,IL,40,13,16,C:Round 5
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U15,Matthew Lei,WC,NJ,5,17,24,C:Round 4
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U15,Nihal Kadamba,5/8,CA,9,17,24,C:Round 4
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U15,Shloak Eshan Kulkarni,WC,WA,44,17,24,C:Round 4
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U15,Shaunak Misra,,TX,49,17,24,C:Round 4
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U15,Vyom Mehrotra,,NJ,54,17,24,C:Round 4
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U15,Ansen Liu,WC,TX,57,17,24,C:Round 4
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U15,Rocky Yang,,CA,58,17,24,C:Round 4
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U15,Cory Fan,,CA,60,17,24,C:Round 4
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U15,Youshi Chen,,CA,4,25,32,C:Round 3
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U15,Alex Anlai Song,,WA,11,25,32,C:Round 3
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U15,Darren Teu,,TX,15,25,32,C:Round 3
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U15,Justin Han,,CA,21,25,32,C:Round 3
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U15,Suraj Rajesh Kumar,,CA,22,25,32,C:Round 3
2021 U.S. Junior Nationals,2021-06-21/2021-06-28,BS U15,Vivek Rai,,CA,28,25,32,C:Round 3
